issueid,id,comment_seq,utr_seq,author,created,is_private,actionbody,author_role,created_dt,messageClean,wordCount
1006784.0,1101972.0,44,1,4hgol,2022-11-03 00:32:32+00:00,1.0,kindly if there is any update please provide it on this ticket.,others,2022-11-03 00:32:32+00:00,kindly if there is any update please provide it on this ticket,12
1006784.0,1101972.0,44,2,4hgol,2022-11-03 00:32:32+00:00,1.0,"regards,  ph_user   ph_user  ph_user ph_user",others,2022-11-03 00:32:32+00:00,regards ph user ph user ph user ph user,9
1006784.0,1102419.0,45,1,4sgg,2022-11-06 11:28:17+00:00,0.0,"kindly, provide me with a new sample, as the provided one is old and the logs are not complete for this sample.",assignee,2022-11-06 11:28:17+00:00,kindly provide me with a new sample as the provided one is old and the logs are not complete for this sample,22
1006784.0,1103155.0,46,0,t.yfz_xygs,2022-11-08 13:18:12+00:00,0.0,"check this on 3rd of nov ph_technical, we are facing this issue redundantly lately",reporter,2022-11-08 13:18:12+00:00,check this on rd of nov ph technical we are facing this issue redundantly lately,15
1006784.0,1104027.0,47,0,t.yfz_xygs,2022-11-13 13:33:59+00:00,0.0,any update ph_technical,reporter,2022-11-13 13:33:59+00:00,any update ph technical,4
1006784.0,1104652.0,48,1,4sgg,2022-11-15 11:58:10+00:00,0.0,"kindly note, this ticket is still under investigation and we will return to you with our feedback as soon as possible.",assignee,2022-11-15 11:58:10+00:00,kindly note this ticket is still under investigation and we will return to you with our feedback as soon as possible,21
1006784.0,1105822.0,49,1,4hhoo,2022-11-21 11:51:03+00:00,1.0,kindly inform us if there are any updates regarding this ticket.,others,2022-11-21 11:51:03+00:00,kindly inform us if there are any updates regarding this ticket,11
1006784.0,1105822.0,49,2,4hhoo,2022-11-21 11:51:03+00:00,1.0,"regards,  ph_user   ph_user ",others,2022-11-21 11:51:03+00:00,regards ph user ph user,5
1006784.0,1105822.0,49,3,4hhoo,2022-11-21 11:51:03+00:00,1.0,ph_user ph_user,others,2022-11-21 11:51:03+00:00,ph user ph user,4
1006784.0,1105824.0,50,1,4sgg,2022-11-21 11:52:44+00:00,0.0,please execute the below sql query on the production database and provide me with its result:,assignee,2022-11-21 11:52:44+00:00,please execute the below sql query on the production database and provide me with its result,16
1006784.0,1105852.0,51,0,t.yfz_xyhg,2022-11-21 12:35:29+00:00,0.0,please find attached .,others,2022-11-21 12:35:29+00:00,please find attached,3
1006784.0,1106736.0,52,1,4sgg,2022-11-26 23:19:23+00:00,0.0,"thank you for your feedback, we will return to you with our feedback as soon as possible.",assignee,2022-11-26 23:19:23+00:00,thank you for your feedback we will return to you with our feedback as soon as possible,17
1006784.0,1107692.0,54,1,4sgg,2022-11-29 13:04:17+00:00,0.0,"kindly note, we are still working with our team to solve this issue, we will feedback you once we have any update on this issue.",assignee,2022-11-29 13:04:17+00:00,kindly note we are still working with our team to solve this issue we will feedback you once we have any update on this issue,25
1006784.0,1107855.0,56,1,4sgg,2022-11-30 08:57:39+00:00,0.0,kindly note the root cause is a bug in the system which the dev team is working to solve it asap,assignee,2022-11-30 08:57:39+00:00,kindly note the root cause is a bug in the system which the dev team is working to solve it asap,21
1006784.0,1108621.0,57,1,4sgg,2022-12-04 14:21:17+00:00,0.0,"kindly note, we deployed the fix over the test environment, now we are waiting you to test it, so we can apply it over the production environment.",assignee,2022-12-04 14:21:17+00:00,kindly note we deployed the fix over the test environment now we are waiting you to test it so we can apply it over the production environment,27
1006784.0,1110510.0,58,1,4khg,2022-12-12 13:44:48+00:00,1.0,kindly any new updates so far?,others,2022-12-12 13:44:48+00:00,kindly any new updates so far,6
1006784.0,1110510.0,58,3,4khg,2022-12-12 13:44:48+00:00,1.0,ph_name  ph_user  ph_name,others,2022-12-12 13:44:48+00:00,ph name ph user ph name,6
1006784.0,1110570.0,59,1,4sgg,2022-12-13 00:43:21+00:00,0.0,"kindly note, we deployed a new release (ph_name) and the issue was fixed successfully.",assignee,2022-12-13 00:43:21+00:00,kindly note we deployed a new release ph name and the issue was fixed successfully,15
1006784.0,1110570.0,59,2,4sgg,2022-12-13 00:43:21+00:00,0.0,please note that this issue is considered resolved in production and will be closed.,assignee,2022-12-13 00:43:21+00:00,please note that this issue is considered resolved in production and will be closed,14
1006784.0,1111864.0,60,1,4hgol,2022-12-19 12:56:29+00:00,1.0,kindly could you please post another reminder to the client to manage this ticket as well.,others,2022-12-19 12:56:29+00:00,kindly could you please post another reminder to the client to manage this ticket as well,16
1006784.0,1111864.0,60,2,4hgol,2022-12-19 12:56:29+00:00,1.0,"regards,  ph_user   ph_user  ph_user ph_user",others,2022-12-19 12:56:29+00:00,regards ph user ph user ph user ph user,9
1006791.0,211720391.0,0,0,t.y1_3_ygo,2022-06-01 07:59:38+00:00,0.0,"ph_technical team has requested the below through email on  ph_user  ph_technical, 2022:",reporter,2022-06-01 07:59:38+00:00,ph technical team has requested the below through email on ph user ph technical,14
1006791.0,211720391.0,0,1,t.y1_3_ygo,2022-06-01 07:59:38+00:00,0.0,"as we discussed in the call regarding ph_technical, we need to delete personal data from ph_country.",reporter,2022-06-01 07:59:38+00:00,as we discussed in the call regarding ph technical we need to delete personal data from ph country,18
1006791.0,211720391.0,0,2,t.y1_3_ygo,2022-06-01 07:59:38+00:00,0.0,ph_technical needs to be updated by ph_technical to delete records associated with  ph_user  retention policy.,reporter,2022-06-01 07:59:38+00:00,ph technical needs to be updated by ph technical to delete records associated with ph user retention policy,18
1006791.0,211720391.0,0,3,t.y1_3_ygo,2022-06-01 07:59:38+00:00,0.0,we need your help to identify and collect the below.,reporter,2022-06-01 07:59:38+00:00,we need your help to identify and collect the below,10
1006791.0,211720391.0,0,4,t.y1_3_ygo,2022-06-01 07:59:38+00:00,0.0,deletion of ph_items need ph_technical scripts to delete the older data,reporter,2022-06-01 07:59:38+00:00,deletion of ph items need ph technical scripts to delete the older data,13
1006791.0,1072442.0,1,2,z2w_x,2022-06-01 07:59:52+00:00,1.0,investigation and simulation: .,others,2022-06-01 07:59:52+00:00,investigation and simulation,3
1006791.0,1072442.0,1,3,z2w_x,2022-06-01 07:59:52+00:00,1.0,development agile related issue : .,others,2022-06-01 07:59:52+00:00,development agile related issue,4
1006791.0,1072442.0,1,4,z2w_x,2022-06-01 07:59:52+00:00,1.0,solution: 1- did we resolve the problem and its symptoms?,others,2022-06-01 07:59:52+00:00,solution did we resolve the problem and its symptoms,9
1006791.0,1072442.0,1,5,z2w_x,2022-06-01 07:59:52+00:00,1.0,2- did we understand and resolve the root cause of the problem?,others,2022-06-01 07:59:52+00:00,did we understand and resolve the root cause of the problem,11
1006791.0,1072442.0,1,6,z2w_x,2022-06-01 07:59:52+00:00,1.0,3- will this problem appear at this customer or other customer site?,others,2022-06-01 07:59:52+00:00,will this problem appear at this customer or other customer site,11
1006791.0,1072443.0,2,0,4ggo,2022-06-01 07:59:56+00:00,0.0,"to provide our best support the following policy for tickets waiting customer feedback, and tickets under monitoring will be applied - ph_name team will remind the customer every two working days, after the second reminder if no response, the ph_name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received.",others,2022-06-01 07:59:56+00:00,to provide our best support the following policy for tickets waiting customer feedback and tickets under monitoring will be applied ph name team will remind the customer every two working days after the second reminder if no response the ph name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received,65
1006791.0,1072448.0,3,1,4opp,2022-06-01 08:09:01+00:00,0.0,"as discussed and agreed with  ph_user   ph_user , this will be handled as hd request with no charge for ph_technical ph_country, so we need to provide a ph_technical script which deletes the ph_items data which is older than certain date and this script can be executed periodically by ph_technical team  ph_user .",others,2022-06-01 08:09:01+00:00,as discussed and agreed with ph user ph user this will be handled as hd request with no charge for ph technical ph country so we need to provide a ph technical script which deletes the ph items data which is older than certain date and this script can be executed periodically by ph technical team ph user,58
1006791.0,1072448.0,3,2,4opp,2022-06-01 08:09:01+00:00,0.0,note: this hd service is assigned now to  ph_user  ph_name as reporter.,others,2022-06-01 08:09:01+00:00,note this hd service is assigned now to ph user ph name as reporter,14
1006791.0,1073590.0,4,1,4hgor,2022-06-07 21:29:25+00:00,1.0,kindly inform us if there are any updates regarding this ticket.,others,2022-06-07 21:29:25+00:00,kindly inform us if there are any updates regarding this ticket,11
1006791.0,1073590.0,4,2,4hgor,2022-06-07 21:29:25+00:00,1.0,"regards,  ph_user ",others,2022-06-07 21:29:25+00:00,regards ph user,3
1006791.0,1073590.0,4,3,4hgor,2022-06-07 21:29:25+00:00,1.0,ph_user ph_user,others,2022-06-07 21:29:25+00:00,ph user ph user,4
1006791.0,1075649.0,5,1,4hgrl,2022-06-19 13:40:27+00:00,1.0,please if there is any update please provide it .,others,2022-06-19 13:40:27+00:00,please if there is any update please provide it,9
1006791.0,1077364.0,6,0,4qsh,2022-06-28 06:52:26+00:00,0.0,duplicate with another ticket :,others,2022-06-28 06:52:26+00:00,duplicate with another ticket,4
1006791.0,1077364.0,6,2,4qsh,2022-06-28 06:52:26+00:00,0.0,we will close this one and continue working on that one.,others,2022-06-28 06:52:26+00:00,we will close this one and continue working on that one,11
1006809.0,211720409.0,0,1,z8yz-3ygp,2022-06-02 05:49:21+00:00,0.0,"we are facing issue semi daily in the ph_items which is presented from ph_technical and rejected from  ph_user  side with reason invalid claim, when the customer present it again it keep stuck in ph_technical failed page, please arrange to investigate and do the needful",reporter,2022-06-02 05:49:21+00:00,we are facing issue semi daily in the ph items which is presented from ph technical and rejected from ph user side with reason invalid claim when the customer present it again it keep stuck in ph technical failed page please arrange to investigate and do the needful,48
1006809.0,1072606.0,1,1,z2w_x,2022-06-02 05:49:34+00:00,1.0,"ph_items which is presented from ph_technical and rejected from  ph_user  side with reason invalid claim, and when the customer present it again it keep stuck in ph_technical failed page",others,2022-06-02 05:49:34+00:00,ph items which is presented from ph technical and rejected from ph user side with reason invalid claim and when the customer present it again it keep stuck in ph technical failed page,33
1006809.0,1072606.0,1,2,z2w_x,2022-06-02 05:49:34+00:00,1.0,investigation and simulation:,others,2022-06-02 05:49:34+00:00,investigation and simulation,3
1006809.0,1072606.0,1,3,z2w_x,2022-06-02 05:49:34+00:00,1.0,1- checked the trigger related to inserting data into ph_technical table( ph_technical),others,2022-06-02 05:49:34+00:00,checked the trigger related to inserting data into ph technical table ph technical,13
1006809.0,1072606.0,1,4,z2w_x,2022-06-02 05:49:34+00:00,1.0,2- there was an issue while trying to retrieve old status code on following condition in the trigger.,others,2022-06-02 05:49:34+00:00,there was an issue while trying to retrieve old status code on following condition in the trigger,17
1006809.0,1072606.0,1,7,z2w_x,2022-06-02 05:49:34+00:00,1.0,3- the old condition cannot be true because if the ph_item was inserted on ph_technical on ph_technical (ph_technical verify) status there is no way the old ph_technical is available which means null.,others,2022-06-02 05:49:34+00:00,the old condition cannot be true because if the ph item was inserted on ph technical on ph technical ph technical verify status there is no way the old ph technical is available which means null,36
1006809.0,1072606.0,1,11,z2w_x,2022-06-02 05:49:34+00:00,1.0,open the trigger on the name ph_technical,others,2022-06-02 05:49:34+00:00,open the trigger on the name ph technical,8
1006809.0,1072606.0,1,17,z2w_x,2022-06-02 05:49:34+00:00,1.0,1- did we resolve the problem and its symptoms?,others,2022-06-02 05:49:34+00:00,did we resolve the problem and its symptoms,8
1006809.0,1072606.0,1,19,z2w_x,2022-06-02 05:49:34+00:00,1.0,2- did we understand and resolve the root cause of the problem?,others,2022-06-02 05:49:34+00:00,did we understand and resolve the root cause of the problem,11
1006809.0,1072606.0,1,21,z2w_x,2022-06-02 05:49:34+00:00,1.0,3- will this problem appear at this customer or other customer site?,others,2022-06-02 05:49:34+00:00,will this problem appear at this customer or other customer site,11
1006809.0,1072607.0,2,0,4ggo,2022-06-02 05:49:38+00:00,0.0,"to provide our best support the following policy for tickets waiting customer feedback, and tickets under monitoring will be applied - ph_name team will remind the customer every two working days, after the second reminder if no response, the ph_name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received.",others,2022-06-02 05:49:38+00:00,to provide our best support the following policy for tickets waiting customer feedback and tickets under monitoring will be applied ph name team will remind the customer every two working days after the second reminder if no response the ph name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received,65
1006809.0,1072608.0,3,1,4hghk,2022-06-02 05:50:54+00:00,0.0,kindly be informed that your ticket has been assigned.,assignee,2022-06-02 05:50:54+00:00,kindly be informed that your ticket has been assigned,9
1006809.0,1072608.0,3,3,4hghk,2022-06-02 05:50:54+00:00,0.0,ph_name team,assignee,2022-06-02 05:50:54+00:00,ph name team,3
1006809.0,1072614.0,4,1,4hghk,2022-06-02 06:07:25+00:00,1.0,"as per discussion with ph_user via whatsapp, kindly be informed that this ticket has been assigned to you.",others,2022-06-02 06:07:25+00:00,as per discussion with ph user via whatsapp kindly be informed that this ticket has been assigned to you,19
1006809.0,1072614.0,4,2,4hghk,2022-06-02 06:07:25+00:00,1.0,"regards,  ph_user   ph_user ",others,2022-06-02 06:07:25+00:00,regards ph user ph user,5
1006809.0,1072614.0,4,3,4hghk,2022-06-02 06:07:25+00:00,1.0,ph_user ph_user,others,2022-06-02 06:07:25+00:00,ph user ph user,4
